SEASON_ID,Player_ID,Game_ID,MIN,FGM,FGA,FG3A,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FG_PCT,FG3M,FG3_PCT,FTM,PIE
22020,1630169,0022000132,29,5,10,7,0,0.0,0,2,2,8,2,1,1,0,15,-15,0.5,5,0.714,0,0.13
22020,1630169,0022000117,35,7,15,7,0,0.0,4,3,7,6,3,1,0,2,17,0,0.467,3,0.429,0,0.136
22020,1630169,0022000065,27,4,9,4,2,0.5,0,2,2,1,2,0,1,2,11,-4,0.444,2,0.5,1,0.07
22020,1630169,0022000055,25,5,7,4,0,0.0,1,2,3,6,3,0,2,1,13,20,0.714,3,0.75,0,0.222
22020,1630169,0022000039,27,5,7,4,2,1.0,1,0,1,6,0,0,0,2,15,-19,0.714,3,0.75,2,0.136
22020,1630169,0022000030,26,1,4,3,0,0.0,0,2,2,5,0,1,1,2,2,7,0.25,0,0.0,0,0.036
22020,1630169,0022000019,30,3,7,5,4,1.0,1,1,2,4,0,1,0,0,12,1,0.429,2,0.4,4,0.156
22021,1630169,0022100427,16,2,5,2,0,0.0,0,2,2,5,1,2,2,1,4,2,0.4,0,0.0,0,0.109
22021,1630169,0022100406,22,1,2,1,0,0.0,0,2,2,4,1,2,1,1,3,-16,0.5,1,1.0,0,0.08
22021,1630169,0022100393,26,4,8,2,0,0.0,1,4,5,3,0,0,1,2,8,-17,0.5,0,0.0,0,0.086
22021,1630169,0022100382,36,5,9,8,0,0.0,2,5,7,7,2,0,3,2,15,9,0.556,5,0.625,0,0.119
22021,1630169,0022100377,38,6,9,6,1,1.0,1,2,3,11,3,2,2,1,18,17,0.667,5,0.833,1,0.162
22021,1630169,0022100348,37,7,14,8,0,0.0,2,4,6,5,2,1,5,4,18,6,0.5,4,0.5,0,0.112
22021,1630169,0022100327,40,5,13,9,0,0.0,0,1,1,11,0,0,0,0,12,-3,0.385,2,0.222,0,0.079
22021,1630169,0022100318,32,2,10,2,2,0.5,1,4,5,6,2,0,3,0,6,-1,0.2,1,0.5,1,0.056
22021,1630169,0022100303,20,1,4,1,4,0.75,1,0,1,2,0,0,1,0,5,-23,0.25,0,0.0,3,0.028
22021,1630169,0022100291,47,7,15,9,0,0.0,1,5,6,9,5,0,3,0,19,4,0.467,5,0.556,0,0.152
22021,1630169,0022100279,33,2,9,6,2,0.5,1,3,4,6,3,1,2,0,6,5,0.222,1,0.167,1,0.075
22021,1630169,0022100262,33,0,5,3,0,0.0,3,2,5,9,1,0,1,2,0,9,0.0,0,0.0,0,0.054
22021,1630169,0022100247,37,7,13,5,2,0.5,1,1,2,2,4,0,2,4,17,-17,0.538,2,0.4,1,0.072
22021,1630169,0022100238,25,3,5,4,0,0.0,1,3,4,0,3,1,1,2,8,-14,0.6,2,0.5,0,0.108
22021,1630169,0022100220,34,3,10,5,0,0.0,2,3,5,3,2,0,4,3,7,-13,0.3,1,0.2,0,0.024
22021,1630169,0022100200,35,7,11,3,0,0.0,1,1,2,10,2,1,5,2,17,15,0.636,3,1.0,0,0.138
22021,1630169,0022100180,35,3,13,6,0,0.0,2,6,8,7,0,1,1,1,8,2,0.231,2,0.333,0,0.077
22021,1630169,0022100143,34,7,14,6,0,0.0,2,1,3,1,3,0,3,1,17,-7,0.5,3,0.5,0,0.12
22021,1630169,0022100132,31,6,8,3,0,0.0,1,2,3,5,1,0,1,1,14,9,0.75,2,0.667,0,0.135
22021,1630169,0022100118,37,6,11,3,8,0.875,0,4,4,7,4,2,0,1,20,7,0.545,1,0.333,7,0.241
22021,1630169,0022100105,32,6,16,3,2,0.5,0,3,3,3,1,2,1,1,14,-15,0.375,1,0.333,1,0.075
22021,1630169,0022100089,33,5,14,4,3,1.0,3,3,6,4,0,2,1,1,14,2,0.357,1,0.25,3,0.114
22021,1630169,0022100074,31,7,12,2,3,0.667,0,2,2,8,0,1,2,0,17,2,0.583,1,0.5,2,0.135
22021,1630169,0022100062,35,6,11,5,1,1.0,0,2,2,3,2,1,1,2,15,-1,0.545,2,0.4,1,0.099
22021,1630169,0022100039,30,3,9,6,0,0.0,1,6,7,9,0,2,2,1,8,-2,0.333,2,0.333,0,0.108
22021,1630169,0022100026,35,7,12,2,1,1.0,0,3,3,6,3,1,2,0,15,-17,0.583,0,0.0,1,0.15
22021,1630169,0022100013,29,1,5,1,0,0.0,0,2,2,4,1,0,1,2,2,8,0.2,0,0.0,0,0.014
22016,1627741,0021601228,37,7,15,4,1,0.0,2,4,6,4,0,0,2,3,16,-13,0.467,2,0.5,0,0.068
22016,1627741,0021601216,33,12,20,8,3,0.667,1,4,5,0,1,0,2,4,30,21,0.6,4,0.5,2,0.149
22016,1627741,0021601200,32,4,16,8,4,0.75,1,5,6,3,0,0,1,3,12,-10,0.25,1,0.125,3,0.021
22016,1627741,0021601187,30,7,14,5,0,0.0,0,1,1,2,1,0,4,2,17,1,0.5,3,0.6,0,0.069
22016,1627741,0021601163,30,5,14,7,2,1.0,1,3,4,3,0,0,2,0,16,8,0.357,4,0.571,2,0.101
22016,1627741,0021601140,34,9,15,6,0,0.0,0,4,4,1,1,0,1,3,22,-3,0.6,4,0.667,0,0.136
22016,1627741,0021601132,25,6,9,4,0,0.0,2,6,8,3,1,1,4,1,13,-4,0.667,1,0.25,0,0.206
22016,1627741,0021601120,30,1,7,3,0,0.0,0,2,2,1,1,0,1,0,2,-29,0.143,0,0.0,0,-0.01
22016,1627741,0021601101,34,5,12,7,2,1.0,0,4,4,0,0,0,1,1,14,4,0.417,2,0.286,2,0.097
22016,1627741,0021601089,23,5,12,8,2,1.0,1,6,7,2,1,0,0,0,15,-1,0.417,3,0.375,2,0.175
22016,1627741,0021601081,33,7,14,9,4,1.0,2,6,8,7,2,0,3,3,22,1,0.5,4,0.444,4,0.173
22016,1627741,0021601065,36,8,16,6,5,0.6,1,3,4,2,1,0,1,0,21,-5,0.5,2,0.333,3,0.109
22016,1627741,0021601042,32,8,14,3,0,0.0,0,5,5,5,1,0,0,0,18,-12,0.571,2,0.667,0,0.155
22016,1627741,0021601028,32,4,12,8,1,1.0,0,1,1,0,1,0,2,1,11,-5,0.333,2,0.25,1,0.02
22016,1627741,0021601012,21,3,7,3,0,0.0,0,2,2,0,0,1,2,3,7,-15,0.429,1,0.333,0,0.006
22016,1627741,0021600997,31,6,13,6,4,0.75,0,6,6,2,2,0,2,1,17,11,0.462,2,0.333,3,0.099
22016,1627741,0021600984,30,6,8,5,2,1.0,2,4,6,3,1,0,2,0,17,1,0.75,3,0.6,2,0.189
22016,1627741,0021600972,37,7,16,8,0,0.0,2,2,4,1,0,0,2,4,18,-7,0.438,4,0.5,0,0.045
22016,1627741,0021600957,18,4,9,5,0,0.0,0,2,2,1,0,0,1,0,11,-9,0.444,3,0.6,0,0.107
22016,1627741,0021600943,23,4,7,2,5,0.8,0,3,3,0,1,0,4,1,14,2,0.571,2,1.0,4,0.118
22016,1627741,0021600931,19,4,7,4,0,0.0,0,2,2,1,1,0,5,0,10,11,0.571,2,0.5,0,0.086
22016,1627741,0021600905,26,6,11,6,0,0.0,1,0,1,0,2,0,3,2,16,0,0.545,4,0.667,0,0.121
22016,1627741,0021600888,27,3,8,5,2,0.5,0,5,5,0,1,0,4,1,8,-14,0.375,1,0.2,1,0.036
22016,1627741,0021600866,26,5,10,5,3,1.0,0,1,1,2,0,0,3,1,15,-3,0.5,2,0.4,3,0.105
22016,1627741,0021600855,26,6,10,3,3,1.0,0,6,6,1,1,0,1,0,16,8,0.6,1,0.333,3,0.18
22016,1627741,0021600840,18,2,4,2,0,0.0,0,2,2,1,1,0,0,1,5,11,0.5,1,0.5,0,0.094
22016,1627741,0021600829,23,2,7,5,3,0.667,0,5,5,3,2,0,1,1,8,-2,0.286,2,0.4,2,0.118
22016,1627741,0021600819,14,2,5,3,0,0.0,0,0,0,2,0,0,0,2,5,3,0.4,1,0.333,0,0.033
22016,1627741,0021600804,22,7,10,4,1,1.0,0,4,4,1,0,0,1,3,17,14,0.7,2,0.5,1,0.165
22016,1627741,0021600789,19,3,7,6,0,0.0,0,2,2,0,1,0,0,3,8,-15,0.429,2,0.333,0,0.049
22016,1627741,0021600774,28,4,9,5,0,0.0,1,2,3,4,0,0,0,2,11,18,0.444,3,0.6,0,0.096
22016,1627741,0021600755,23,3,10,3,0,0.0,1,2,3,2,0,0,1,2,6,-1,0.3,0,0.0,0,0.005
22016,1627741,0021600735,21,2,7,6,0,0.0,0,6,6,1,1,0,1,3,5,5,0.286,1,0.167,0,0.044
22016,1627741,0021600725,33,6,9,5,0,0.0,0,6,6,0,0,1,1,2,15,-12,0.667,3,0.6,0,0.122
22016,1627741,0021600714,16,0,5,3,0,0.0,0,2,2,0,0,0,2,2,0,1,0.0,0,0.0,0,-0.08
22016,1627741,0021600701,13,2,7,3,0,0.0,1,1,2,2,0,0,1,2,5,-4,0.286,1,0.333,0,0.012
22016,1627741,0021600686,23,2,10,3,0,0.0,0,3,3,1,0,0,0,1,5,-2,0.2,1,0.333,0,0.0
22016,1627741,0021600671,18,1,4,2,0,0.0,0,2,2,1,0,1,1,1,3,-2,0.25,1,0.5,0,0.017
22016,1627741,0021600645,22,4,8,3,2,1.0,1,2,3,1,0,0,0,2,11,-9,0.5,1,0.333,2,0.078
22016,1627741,0021600631,24,4,11,8,1,0.0,0,4,4,3,0,0,1,2,10,-2,0.364,2,0.25,0,0.052
22016,1627741,0021600616,15,4,5,3,0,0.0,0,4,4,0,0,1,2,1,10,-14,0.8,2,0.667,0,0.163
22016,1627741,0021600602,12,1,5,1,0,0.0,0,2,2,0,0,0,2,1,2,-9,0.2,0,0.0,0,-0.072
22016,1627741,0021600586,24,2,9,6,0,0.0,3,2,5,1,0,0,1,2,5,12,0.222,1,0.167,0,-0.006
22016,1627741,0021600568,27,4,7,5,0,0.0,0,3,3,3,3,0,0,0,11,16,0.571,3,0.6,0,0.146
22016,1627741,0021600553,24,3,9,5,0,0.0,0,5,5,3,0,0,1,2,9,-14,0.333,3,0.6,0,0.088
22016,1627741,0021600539,31,5,16,9,1,1.0,2,5,7,4,1,0,0,2,15,-17,0.313,4,0.444,1,0.097
22016,1627741,0021600514,35,6,13,6,4,1.0,0,5,5,2,0,0,2,3,20,6,0.462,4,0.667,4,0.155
22016,1627741,0021600495,24,3,9,5,4,1.0,0,2,2,1,0,0,1,0,12,9,0.333,2,0.4,4,0.095
22016,1627741,0021600481,23,7,11,5,0,0.0,1,5,6,0,1,0,1,1,17,-1,0.636,3,0.6,0,0.25
22016,1627741,0021600466,23,6,8,4,0,0.0,0,2,2,2,0,0,0,1,14,11,0.75,2,0.5,0,0.151
22016,1627741,0021600449,18,1,8,4,0,0.0,0,3,3,2,1,0,0,0,3,-10,0.125,1,0.25,0,0.035
22016,1627741,0021600433,19,0,3,3,2,1.0,0,1,1,1,0,0,1,2,2,-1,0.0,0,0.0,2,-0.025
22016,1627741,0021600418,21,4,9,2,0,0.0,0,1,1,1,0,0,2,1,10,0,0.444,2,1.0,0,0.057
22016,1627741,0021600412,25,6,11,4,0,0.0,1,2,3,2,0,0,2,1,14,-16,0.545,2,0.5,0,0.093
22016,1627741,0021600395,26,4,10,4,0,0.0,0,5,5,1,0,0,2,4,11,-8,0.4,3,0.75,0,0.053
22016,1627741,0021600385,33,8,17,8,0,0.0,2,2,4,2,0,0,2,2,21,10,0.471,5,0.625,0,0.106
22016,1627741,0021600371,18,3,7,3,0,0.0,0,3,3,1,0,1,0,1,7,-8,0.429,1,0.333,0,0.072
22016,1627741,0021600359,13,3,7,4,2,0.5,0,1,1,0,0,0,0,0,9,3,0.429,2,0.5,1,0.088
22016,1627741,0021600355,36,6,13,5,1,1.0,0,3,3,5,0,0,2,0,15,-29,0.462,2,0.4,1,0.073
22016,1627741,0021600334,34,2,12,6,0,0.0,0,4,4,2,0,0,1,1,6,-2,0.167,2,0.333,0,0.0
22016,1627741,0021600310,24,3,8,5,0,0.0,0,3,3,1,1,0,0,2,8,-13,0.375,2,0.4,0,0.06
22016,1627741,0021600301,15,6,12,7,0,0.0,1,3,4,1,0,0,1,0,16,9,0.5,4,0.571,0,0.37
22016,1627741,0021600287,3,2,2,0,0,0.0,0,0,0,0,0,0,0,0,4,-1,1.0,0,0.0,0,0.308
22016,1627741,0021600263,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0.0,0,-0.118
22016,1627741,0021600250,16,1,5,3,2,1.0,0,4,4,1,0,0,0,2,5,-1,0.2,1,0.333,2,0.093
22016,1627741,0021600237,12,2,4,2,1,1.0,0,1,1,0,0,1,0,1,6,3,0.5,1,0.5,1,0.143
22016,1627741,0021600222,13,0,7,4,0,0.0,0,0,0,1,0,0,1,1,0,-7,0.0,0,0.0,0,-0.168
22016,1627741,0021600209,8,0,1,1,0,0.0,0,1,1,1,0,0,0,1,0,-15,0.0,0,0.0,0,0.0
22016,1627741,0021600185,6,1,4,2,0,0.0,0,0,0,0,0,0,0,0,2,-8,0.25,0,0.0,0,-0.043
22016,1627741,0021600177,7,2,2,1,0,0.0,0,1,1,0,0,0,0,0,5,3,1.0,1,1.0,0,0.16
22016,1627741,0021600159,20,3,7,3,1,1.0,0,5,5,5,0,0,2,2,8,-11,0.429,1,0.333,1,0.159
22016,1627741,0021600148,21,2,7,4,0,0.0,0,2,2,3,0,0,0,2,5,-3,0.286,1,0.25,0,0.041
22016,1627741,0021600129,26,8,13,4,1,1.0,0,3,3,1,0,0,1,3,18,-20,0.615,1,0.25,1,0.104
22016,1627741,0021600117,16,3,7,6,0,0.0,1,3,4,0,1,0,1,0,9,7,0.429,3,0.5,0,0.143
22016,1627741,0021600105,22,6,16,7,2,0.5,0,2,2,1,0,0,0,2,14,-4,0.375,1,0.143,1,0.05
22016,1627741,0021600099,28,4,10,5,0,0.0,2,4,6,1,0,0,1,3,9,-10,0.4,1,0.2,0,0.037
22016,1627741,0021600075,23,4,14,10,0,0.0,0,3,3,1,0,0,0,1,10,11,0.286,2,0.2,0,0.041
22016,1627741,0021600060,31,6,15,9,2,1.0,0,4,4,1,2,1,2,4,18,6,0.4,4,0.444,2,0.159
22016,1627741,0021600051,14,4,10,6,1,1.0,0,0,0,0,1,0,4,0,10,-11,0.4,1,0.167,1,0.021
22016,1627741,0021600032,18,3,10,3,2,1.0,1,4,5,0,2,0,1,1,8,1,0.3,0,0.0,2,0.129
22016,1627741,0021600025,19,1,6,2,0,0.0,0,1,1,1,0,1,2,1,2,-12,0.167,0,0.0,0,-0.045
22016,1627741,0021600010,17,2,8,3,0,0.0,1,0,1,3,0,0,0,1,4,-12,0.25,0,0.0,0,0.007
22017,1627741,0021701230,28,6,13,4,1,0.0,2,3,5,5,2,0,0,2,14,6,0.462,2,0.5,0,0.191
22017,1627741,0021701210,32,7,17,6,0,0.0,1,2,3,1,2,1,2,2,17,-22,0.412,3,0.5,0,0.087
22017,1627741,0021701188,34,6,11,4,0,0.0,2,3,5,6,3,0,5,4,14,-4,0.545,2,0.5,0,0.105
22017,1627741,0021701167,25,4,11,2,2,0.5,2,2,4,0,2,0,2,4,10,-9,0.364,1,0.5,1,0.013
22017,1627741,0021701155,32,8,15,5,0,0.0,0,3,3,2,4,0,2,1,19,4,0.533,3,0.6,0,0.217
22017,1627741,0021701142,29,6,11,5,3,1.0,1,2,3,4,2,0,1,1,19,-17,0.545,4,0.8,3,0.195
22017,1627741,0021701127,31,7,12,7,2,1.0,1,6,7,4,0,0,5,2,20,-7,0.583,4,0.571,2,0.142
22017,1627741,0021701113,25,6,15,7,0,0.0,0,2,2,2,1,0,0,4,14,3,0.4,2,0.286,0,0.071
22017,1627741,0021701099,26,8,16,7,2,1.0,1,5,6,1,3,0,4,1,21,-7,0.5,3,0.429,2,0.207
22017,1627741,0021701077,28,7,15,4,0,0.0,1,1,2,2,2,0,2,3,16,19,0.467,2,0.5,0,0.091
22017,1627741,0021701057,33,8,15,6,1,1.0,0,6,6,4,2,0,4,2,20,-16,0.533,3,0.5,1,0.136
22017,1627741,0021701043,29,9,15,8,0,0.0,0,6,6,6,1,0,2,2,23,14,0.6,5,0.625,0,0.289
22017,1627741,0021701033,30,7,13,10,4,0.75,0,7,7,7,0,0,4,1,22,15,0.538,5,0.5,3,0.222
22017,1627741,0021701018,31,9,16,7,4,1.0,2,4,6,3,2,1,0,1,24,11,0.563,2,0.286,4,0.244
22017,1627741,0021701003,15,1,6,4,0,0.0,0,1,1,0,0,2,0,0,3,-2,0.167,1,0.25,0,0.0
22017,1627741,0021700996,27,8,15,6,0,0.0,1,4,5,4,0,1,0,1,18,-1,0.533,2,0.333,0,0.14
22017,1627741,0021700985,30,0,8,2,0,0.0,1,2,3,3,1,0,2,3,0,-6,0.0,0,0.0,0,-0.082
22017,1627741,0021700969,31,7,18,11,2,1.0,2,3,5,1,1,0,2,3,20,-8,0.389,4,0.364,2,0.082
22017,1627741,0021700949,27,5,10,4,0,0.0,0,4,4,1,1,0,3,1,12,-4,0.5,2,0.5,0,0.093
22017,1627741,0021700942,29,4,13,5,0,0.0,2,2,4,1,0,1,1,4,9,-7,0.308,1,0.2,0,-0.005
22017,1627741,0021700924,34,6,13,2,3,1.0,0,4,4,4,3,0,1,2,16,17,0.462,1,0.5,3,0.13
22017,1627741,0021700911,29,2,11,4,2,1.0,0,5,5,2,0,2,0,1,6,-8,0.182,0,0.0,2,0.037
22017,1627741,0021700906,28,7,15,6,0,0.0,2,3,5,3,0,1,3,2,16,-2,0.467,2,0.333,0,0.094
22017,1627741,0021700891,31,8,17,10,0,0.0,4,4,8,1,0,0,3,4,21,3,0.471,5,0.5,0,0.11
22017,1627741,0021700871,29,8,13,4,0,0.0,1,8,9,4,1,0,1,1,19,15,0.615,3,0.75,0,0.207
22017,1627741,0021700860,22,5,14,9,0,0.0,0,4,4,1,1,0,2,3,12,1,0.357,2,0.222,0,0.045
22017,1627741,0021700851,17,3,8,4,1,1.0,0,1,1,1,1,0,0,0,8,13,0.375,1,0.25,1,0.074
22017,1627741,0021700838,19,6,13,5,2,1.0,2,2,4,1,2,1,3,1,16,-13,0.462,2,0.4,2,0.133
22017,1627741,0021700825,22,5,12,9,2,0.5,0,2,2,1,1,0,2,3,16,-4,0.417,5,0.556,1,0.09
22017,1627741,0021700795,21,4,10,7,0,0.0,0,2,2,1,0,1,0,1,11,3,0.4,3,0.429,0,0.115
22017,1627741,0021700783,21,5,13,6,0,0.0,0,3,3,0,1,1,2,1,13,-13,0.385,3,0.5,0,0.079
22017,1627741,0021700774,22,7,14,4,1,0.0,1,2,3,0,3,1,0,2,16,-13,0.5,2,0.5,0,0.135
22017,1627741,0021700749,22,4,9,4,0,0.0,0,1,1,0,0,0,1,0,8,-2,0.444,0,0.0,0,0.034
22017,1627741,0021700737,20,0,5,3,0,0.0,0,0,0,2,0,0,0,3,0,-8,0.0,0,0.0,0,-0.077
22017,1627741,0021700710,29,10,15,7,0,0.0,1,4,5,1,0,0,2,0,24,-2,0.667,4,0.571,0,0.259
22017,1627741,0021700696,28,5,10,6,0,0.0,1,4,5,2,4,1,2,3,13,4,0.5,3,0.5,0,0.126
22017,1627741,0021700687,27,6,13,6,2,1.0,0,5,5,2,0,0,1,3,18,-7,0.462,4,0.667,2,0.135
22017,1627741,0021700670,26,4,11,4,3,1.0,1,6,7,2,2,0,0,2,13,-6,0.364,2,0.5,3,0.151
22017,1627741,0021700661,25,4,7,3,0,0.0,0,2,2,2,0,2,0,2,9,-12,0.571,1,0.333,0,0.08
22017,1627741,0021700643,28,6,15,5,4,1.0,1,4,5,4,0,0,0,2,16,2,0.4,0,0.0,4,0.239
22017,1627741,0021700628,21,5,8,2,0,0.0,0,4,4,0,1,0,1,1,10,-13,0.625,0,0.0,0,0.097
22017,1627741,0021700616,32,5,13,7,3,0.667,1,3,4,5,0,0,2,3,14,-4,0.385,2,0.286,2,0.059
22017,1627741,0021700602,23,4,11,4,2,1.0,0,1,1,2,1,0,2,2,13,-14,0.364,3,0.75,2,0.071
22017,1627741,0021700596,28,4,12,8,0,0.0,0,3,3,1,1,0,3,0,10,9,0.333,2,0.25,0,0.035
22017,1627741,0021700585,35,5,14,9,0,0.0,0,5,5,2,0,0,0,1,14,14,0.357,4,0.444,0,0.092
22017,1627741,0021700552,25,2,4,3,0,0.0,0,2,2,2,0,0,1,3,6,-19,0.5,2,0.667,0,0.033
22017,1627741,0021700543,31,5,14,7,3,0.667,0,1,1,2,0,1,1,1,15,5,0.357,3,0.429,2,0.055
22017,1627741,0021700527,25,4,12,5,2,1.0,0,4,4,1,0,0,1,4,12,-9,0.333,2,0.4,2,0.046
22017,1627741,0021700513,24,3,7,4,0,0.0,1,1,2,4,1,0,0,1,8,25,0.429,2,0.5,0,0.082
22017,1627741,0021700505,18,4,9,4,0,0.0,0,0,0,0,1,0,2,4,10,-4,0.444,2,0.5,0,0.0
22017,1627741,0021700492,32,9,17,7,2,1.0,1,7,8,1,0,1,0,2,24,-9,0.529,4,0.571,2,0.15
22017,1627741,0021700457,16,1,7,2,0,0.0,0,2,2,1,0,0,0,0,2,4,0.143,0,0.0,0,-0.02
22017,1627741,0021700451,28,9,19,9,3,1.0,1,4,5,2,3,0,3,1,24,14,0.474,3,0.333,3,0.174
22017,1627741,0021700437,17,3,8,2,0,0.0,1,1,2,1,1,0,3,1,7,-10,0.375,1,0.5,0,0.027
22017,1627741,0021700416,22,4,9,7,0,0.0,2,1,3,0,0,0,1,1,10,6,0.444,2,0.286,0,0.06
22017,1627741,0021700403,25,6,14,5,0,0.0,0,2,2,0,0,0,0,1,14,5,0.429,2,0.4,0,0.083
22017,1627741,0021700385,28,7,13,5,0,0.0,0,3,3,2,1,0,6,0,17,-3,0.538,3,0.6,0,0.109
22017,1627741,0021700373,33,7,12,5,0,0.0,0,7,7,2,1,0,3,2,18,21,0.583,4,0.8,0,0.188
22017,1627741,0021700353,26,7,13,6,1,1.0,0,4,4,3,3,1,3,3,17,-3,0.538,2,0.333,1,0.135
22017,1627741,0021700331,30,6,12,6,3,1.0,1,5,6,4,1,0,1,3,19,11,0.5,4,0.667,3,0.183
22017,1627741,0021700322,7,0,2,0,0,0.0,0,0,0,0,1,0,1,0,0,-6,0.0,0,0.0,0,-0.047
22017,1627741,0021700302,21,5,10,2,2,1.0,0,2,2,0,1,0,1,1,13,0,0.5,1,0.5,2,0.13
22017,1627741,0021700296,15,2,5,2,0,0.0,0,1,1,0,0,0,0,0,5,-8,0.4,1,0.5,0,0.042
22017,1627741,0021700286,26,10,18,9,0,0.0,2,3,5,2,0,1,1,0,27,-4,0.556,7,0.778,0,0.25
22017,1627741,0021700266,15,4,7,3,1,1.0,0,1,1,0,1,0,0,1,10,14,0.571,1,0.333,1,0.101
22017,1627741,0021700225,17,3,5,3,0,0.0,0,1,1,0,1,0,2,2,8,12,0.6,2,0.667,0,0.105
22017,1627741,0021700204,21,2,8,4,2,0.5,1,1,2,2,2,1,1,4,6,-28,0.25,1,0.25,1,0.0
22017,1627741,0021700192,26,5,11,5,0,0.0,1,2,3,3,3,0,2,2,12,-10,0.455,2,0.4,0,0.115
22017,1627741,0021700179,27,6,13,5,2,0.5,2,5,7,4,0,0,1,1,17,-10,0.462,4,0.8,1,0.154
22017,1627741,0021700167,20,3,10,4,0,0.0,0,4,4,4,1,0,0,0,8,1,0.3,2,0.5,0,0.112
22017,1627741,0021700158,28,7,9,4,3,1.0,0,7,7,1,2,0,3,3,21,7,0.778,4,1.0,3,0.264
22017,1627741,0021700132,21,5,11,3,2,1.0,1,7,8,0,0,1,1,2,13,2,0.455,1,0.333,2,0.231
22017,1627741,0021700109,27,7,11,4,1,1.0,0,7,7,2,3,0,5,4,17,-18,0.636,2,0.5,1,0.149
22017,1627741,0021700101,19,2,9,3,0,0.0,1,1,2,0,1,0,2,1,4,-20,0.222,0,0.0,0,-0.067
22017,1627741,0021700089,27,3,11,4,0,0.0,2,1,3,1,0,0,1,2,7,-24,0.273,1,0.25,0,-0.01
22017,1627741,0021700069,20,5,9,3,1,1.0,1,2,3,0,0,0,2,2,12,-1,0.556,1,0.333,1,0.078
22017,1627741,0021700048,17,6,15,4,2,0.5,1,1,2,0,5,0,1,3,14,-18,0.4,1,0.25,1,0.101
22017,1627741,0021700035,22,1,10,4,1,1.0,0,3,3,3,0,0,0,2,3,-10,0.1,0,0.0,1,-0.053
22017,1627741,0021700024,27,4,11,6,4,1.0,1,5,6,3,0,0,1,1,13,7,0.364,1,0.167,4,0.134
22017,1627741,0021700013,33,8,17,7,0,0.0,1,4,5,4,1,0,2,5,19,3,0.471,3,0.429,0,0.096
22018,1627741,0021801230,16,3,6,5,0,0.0,1,2,3,2,0,0,1,0,9,16,0.5,3,0.6,0,0.097
22018,1627741,0021801207,32,5,15,10,0,0.0,2,3,5,6,1,0,3,2,12,-11,0.333,2,0.2,0,0.04
22018,1627741,0021801188,26,7,17,7,0,0.0,1,2,3,0,1,0,0,3,17,-14,0.412,3,0.429,0,0.077
22018,1627741,0021801178,29,9,16,11,0,0.0,0,2,2,2,3,1,1,2,23,5,0.563,5,0.455,0,0.16
22018,1627741,0021801163,33,8,16,9,0,0.0,1,6,7,5,0,1,0,2,20,-25,0.5,4,0.444,0,0.159
22018,1627741,0021801149,31,8,15,6,7,0.857,0,5,5,3,1,0,0,1,26,-1,0.533,4,0.667,6,0.213
22018,1627741,0021801138,36,8,18,8,2,1.0,0,3,3,3,1,1,0,3,21,-11,0.444,3,0.375,2,0.099
22018,1627741,0021801128,33,11,21,8,4,1.0,0,2,2,1,0,0,3,0,27,-8,0.524,1,0.125,4,0.111
22018,1627741,0021801114,35,4,13,8,6,1.0,0,5,5,3,1,1,1,5,17,15,0.308,3,0.375,6,0.067
22018,1627741,0021801102,30,6,21,12,1,1.0,1,5,6,3,0,0,1,4,18,-11,0.286,5,0.417,1,0.044
22018,1627741,0021801094,36,9,20,14,0,0.0,3,4,7,2,1,1,2,5,25,10,0.45,7,0.5,0,0.095
22018,1627741,0021801078,35,10,21,13,2,1.0,0,2,2,4,2,0,0,1,29,24,0.476,7,0.538,2,0.174
22018,1627741,0021801063,36,4,13,8,0,0.0,2,2,4,3,3,1,3,0,8,-7,0.308,0,0.0,0,0.033
22018,1627741,0021801047,25,6,12,3,2,1.0,1,2,3,4,3,1,2,2,16,25,0.5,2,0.667,2,0.178
22018,1627741,0021801027,31,4,14,8,4,1.0,1,4,5,0,1,0,0,2,14,-20,0.286,2,0.25,4,0.051
22018,1627741,0021801022,35,14,24,10,0,0.0,2,2,4,7,0,0,1,4,34,5,0.583,6,0.6,0,0.155
22018,1627741,0021801002,33,6,21,9,3,0.667,1,3,4,2,0,0,2,4,15,-2,0.286,1,0.111,2,-0.01
22018,1627741,0021800986,36,7,22,13,1,1.0,1,3,4,2,0,1,1,1,19,11,0.318,4,0.308,1,0.061
22018,1627741,0021800973,38,8,19,9,3,1.0,1,7,8,2,1,1,3,3,23,8,0.421,4,0.444,3,0.107
22018,1627741,0021800957,35,9,18,8,7,1.0,2,4,6,7,2,1,2,4,28,10,0.5,3,0.375,7,0.197
22018,1627741,0021800933,36,6,19,8,8,1.0,3,3,6,3,1,0,1,6,23,-13,0.316,3,0.375,8,0.091
22018,1627741,0021800920,41,10,29,11,9,1.0,3,3,6,3,3,0,1,3,32,3,0.345,3,0.273,9,0.097
22018,1627741,0021800905,29,7,16,6,2,0.5,3,5,8,0,3,0,5,2,18,-18,0.438,3,0.5,1,0.094
22018,1627741,0021800890,36,12,22,5,9,0.778,0,5,5,4,1,1,3,1,34,3,0.545,3,0.6,7,0.192
22018,1627741,0021800871,31,8,19,8,1,1.0,3,4,7,2,0,1,2,3,19,-6,0.421,2,0.25,1,0.07
